role,name,affiliation,address,trial_id,processed_name,first_name,gender,gender_probability,gender_sample_count,Rank,NCT Number,Title,Status,Study Results,Conditions,Interventions,First Posted,Locations,URL
Principal Investigator,"Ketki D Raina, PhD, OTR/L",University of Toledo,,NCT04232319,ketki d raina,ketki,female,0.95,19,130,NCT04232319,Feasibility and Effectiveness of a Sleep Hygiene Education Program for Sleep Issues in Breast Cancer Survivors,Recruiting,No Results Available,Breast Cancer|Sleep Hygiene,Behavioral: Sleep Hygiene Training,"January 18, 2020","University of Toledo, Toledo, Ohio, United States",https://ClinicalTrials.gov/show/NCT04232319
Principal Investigator,"Alice Y Ho, MD, MBA",Massachusetts General Hospital,,NCT04443348,alice y ho,alice,female,0.98,68971,132,NCT04443348,Pre-op Pembro + Radiation Therapy in Breast Cancer,Not yet recruiting,No Results Available,"Triple Negative Breast Cancer|Hormone Receptor Positive (HR+), HER2-negative Breast Cancer|Biopsy-proven, Positive Lymph Node(s)",Radiation: Radiation Therapy Boost|Drug: Pembrolizumab|Drug: Paclitaxel|Drug: Carboplatin|Drug: Cyclophosphamide|Drug: Doxorubicin,"June 23, 2020","Massachusetts General Hospital, Boston, Massachusetts, United States|Dana Farber Cancer Institute, Boston, Massachusetts, United States",https://ClinicalTrials.gov/show/NCT04443348
Principal Investigator,"Anna Sorace, PhD",University of Alabama at Birmingham,,NCT04273555,anna sorace,anna,female,0.98,383713,134,NCT04273555,Monitoring Early Response to Targeted Therapy in Stage IV HER2+ Breast Cancer Patients With Advanced PET/MR Imaging,Not yet recruiting,No Results Available,HER2-positive Breast Cancer,Drug: [18F]-FDG,"February 18, 2020","The University of Alabama at Birmingham, Birmingham, Alabama, United States",https://ClinicalTrials.gov/show/NCT04273555
Principal Investigator,"Anna Weiss, MD",Dana-Farber Cancer Institute,,NCT04245176,anna weiss,anna,female,0.98,383713,171,NCT04245176,Genetic Testing for All Breast Cancer Patients (GET FACTS),Recruiting,No Results Available,Breast Cancer|Invasive Breast Cancer|in Situ Breast Cancer|Genetic Testing,Behavioral: Standard Genetic Counseling|Behavioral: Quantitative Genetic Counseling,"January 28, 2020","Dana Farber Cancer Institute, Boston, Massachusetts, United States",https://ClinicalTrials.gov/show/NCT04245176
Study Director,Anna Resch,Pierre Fabre Pharma GmbH,,NCT04388384,anna resch,anna,female,0.98,383713,258,NCT04388384,Real-life Pan-HER-blockade With Neratinib,Recruiting,No Results Available,Breast Neoplasm,Drug: Neratinib,"May 14, 2020","Medical Practice, Landshut, Bavaria, Germany|Medical Practice, Goslar, Lower Saxony, Germany",https://ClinicalTrials.gov/show/NCT04388384
Principal Investigator,"Sarah Sammons, MD",Duke University,,NCT04352777,sarah sammons,sarah,female,0.98,174584,137,NCT04352777,Impact of Endocrine Therapy and Abemaciclib on Host and Tumor Immune Cell Repertoire/Function in Advanced ER+/HER2- Breast Cancer,Not yet recruiting,No Results Available,Metastatic Breast Cancer|Locally Advanced Breast Cancer|Hormone Receptor Positive Tumor,Drug: Abemaciclib|Drug: Fulvestrant|Drug: Aromatase Inhibitors,"April 20, 2020","Duke University Medical Center, Durham, North Carolina, United States",https://ClinicalTrials.gov/show/NCT04352777
Principal Investigator,"Sarah Sammons, MD",Duke University,,NCT04434560,sarah sammons,sarah,female,0.98,174584,448,NCT04434560,Neoadjuvant Immunotherapy in Brain Metastases,Not yet recruiting,No Results Available,"Brain Metastases, Adult",Drug: Nivolumab|Drug: Ipilimumab,"June 17, 2020","Duke University Medical Center, Durham, North Carolina, United States",https://ClinicalTrials.gov/show/NCT04434560
Principal Investigator,"Xuexin He, MD",The Second Affiliated Hospital of Zhejiang University School of Medicine (SAHZU),,NCT04337658,xuexin he,xuexin,male,0.6,5,138,NCT04337658,"Anti-HER2 Therapy + Fulvestrant/Capecitabine in Women With HR+, HER2+, Non-visceral Metastases Stage IV Breast Cancer",Not yet recruiting,No Results Available,HER2-positive Breast Cancer,Drug: Pertuzumab|Drug: Trastuzumab|Drug: Fulvestrant|Drug: Capecitabine,"April 8, 2020","Sun Yat-sen University Cancer Center, Guangzhou, Guangdong, China|Second Affiliated Hospital, Zhejiang University, School of Medicine, Hangzhou, Zhejiang, China",https://ClinicalTrials.gov/show/NCT04337658
Principal Investigator,"Jiajia Huang, MD",Sun Yat-sen University,,NCT04337658,jiajia huang,jiajia,female,0.78,185,138,NCT04337658,"Anti-HER2 Therapy + Fulvestrant/Capecitabine in Women With HR+, HER2+, Non-visceral Metastases Stage IV Breast Cancer",Not yet recruiting,No Results Available,HER2-positive Breast Cancer,Drug: Pertuzumab|Drug: Trastuzumab|Drug: Fulvestrant|Drug: Capecitabine,"April 8, 2020","Sun Yat-sen University Cancer Center, Guangzhou, Guangdong, China|Second Affiliated Hospital, Zhejiang University, School of Medicine, Hangzhou, Zhejiang, China",https://ClinicalTrials.gov/show/NCT04337658
Study Director,"Gustav Dobos, Prof. MD","Department of Internal and Integrative Medicine, Evang. Kliniken Essen-Mitte, Faculty of Medicine, University of Duisburg-Essen",,NCT04319510,gustav dobos,gustav,male,0.98,2901,140,NCT04319510,Supportive Effects of Craniosacral Therapy for Female Patients With Breast Cancer and Their Partners,Not yet recruiting,No Results Available,Breast Cancer|Complementary Therapies,Procedure: Craniosacral therapy|Procedure: Craniosacral self-help group training|Procedure: Treatment as usal / wait list,"March 24, 2020","Department of Internal and Integrative Medicine, Evang. Kliniken Essen-Mitte, Faculty of Medicine, University of Duisburg-Essen, Essen, NRW, Germany",https://ClinicalTrials.gov/show/NCT04319510
Study Chair,"Nurjati Chairani Siregar, MD","Department of Pathology, Dr. Cipto Mangunkusumo General Hospital, Jakarta, Indonesia",,NCT04418089,nurjati chairani siregar,nurjati,male,1.0,1,143,NCT04418089,Simvastatin Effect in Combination With Neoadjuvant Chemotherapy to Clinical Response and Tumor-Free Margin in Locally Advanced Breast Cancer,Completed,No Results Available,Breast Cancer|Chemotherapy Effect,Drug: Simvastatin 40mg|Drug: Placebo oral capsule,"June 5, 2020","Faculty of Medicine, Universitas Indonesia, Jakarta Pusat, DKI Jakarta, Indonesia",https://ClinicalTrials.gov/show/NCT04418089
Study Chair,Baju Adji,"Department of Surgery, Koja General Hospital, Jakarta, Indonesia",,NCT04418089,baju adji,baju,female,0.56,34,143,NCT04418089,Simvastatin Effect in Combination With Neoadjuvant Chemotherapy to Clinical Response and Tumor-Free Margin in Locally Advanced Breast Cancer,Completed,No Results Available,Breast Cancer|Chemotherapy Effect,Drug: Simvastatin 40mg|Drug: Placebo oral capsule,"June 5, 2020","Faculty of Medicine, Universitas Indonesia, Jakarta Pusat, DKI Jakarta, Indonesia",https://ClinicalTrials.gov/show/NCT04418089
Study Chair,"Filipus Dasawala, MD","Department of Surgery, Dr. Cipto Mangunkusumo General Hospital, Jakarta, Indonesia",,NCT04418089,filipus dasawala,filipus,male,1.0,33,143,NCT04418089,Simvastatin Effect in Combination With Neoadjuvant Chemotherapy to Clinical Response and Tumor-Free Margin in Locally Advanced Breast Cancer,Completed,No Results Available,Breast Cancer|Chemotherapy Effect,Drug: Simvastatin 40mg|Drug: Placebo oral capsule,"June 5, 2020","Faculty of Medicine, Universitas Indonesia, Jakarta Pusat, DKI Jakarta, Indonesia",https://ClinicalTrials.gov/show/NCT04418089
Study Chair,"Hanifah Hasan, MD","Internship Program as Research Assistant, Department of Surgery, Dr. Cipto Mangunkusumo General Hospital, Jakarta, Indonesia",,NCT04418089,hanifah hasan,hanifah,female,0.97,99,143,NCT04418089,Simvastatin Effect in Combination With Neoadjuvant Chemotherapy to Clinical Response and Tumor-Free Margin in Locally Advanced Breast Cancer,Completed,No Results Available,Breast Cancer|Chemotherapy Effect,Drug: Simvastatin 40mg|Drug: Placebo oral capsule,"June 5, 2020","Faculty of Medicine, Universitas Indonesia, Jakarta Pusat, DKI Jakarta, Indonesia",https://ClinicalTrials.gov/show/NCT04418089
Study Chair,"Muhammad Rizki Kamil, MD","Internship Program as Research Assistant, Department of Surgery, Dr. Cipto Mangunkusumo General Hospital, Jakarta, Indonesia",,NCT04418089,muhammad rizki kamil,muhammad,male,0.99,32597,143,NCT04418089,Simvastatin Effect in Combination With Neoadjuvant Chemotherapy to Clinical Response and Tumor-Free Margin in Locally Advanced Breast Cancer,Completed,No Results Available,Breast Cancer|Chemotherapy Effect,Drug: Simvastatin 40mg|Drug: Placebo oral capsule,"June 5, 2020","Faculty of Medicine, Universitas Indonesia, Jakarta Pusat, DKI Jakarta, Indonesia",https://ClinicalTrials.gov/show/NCT04418089
Principal Investigator,"Ruben Martin Payo, PhD",University of Oviedo,,NCT04396665,ruben martin payo,ruben,male,0.99,60998,149,NCT04396665,Breast Cancer: Feasibility of an Educational Intervention,Enrolling by invitation,No Results Available,Women's Health: Neoplasm of Breast,Behavioral: Precam,"May 20, 2020","University of Oviedo, Oviedo, Asturias, Spain",https://ClinicalTrials.gov/show/NCT04396665
Principal Investigator,Mehdi Pasalar,Shiraz University of Medical Sciences,,NCT04426435,mehdi pasalar,mehdi,male,0.98,48418,150,NCT04426435,Effects a Honey Based Syrup on Blood Parameters in Patients With Breast Cancer,Recruiting,No Results Available,Breast Cancer,Drug: honey based (HB) syrup,"June 11, 2020","Shohaday-e- Tajrish Hospital, Tehran, Iran, Islamic Republic of",https://ClinicalTrials.gov/show/NCT04426435
Study Chair,"Monika Klinkhammer-Schalke, MD, Prof.",Tumor Center Regensburg,,NCT04334096,monika klinkhammer-schalke,monika,female,0.98,148481,151,NCT04334096,Long-term Improvement of Quality of Life in Breast Cancer Patients With Quality of Life Diagnosis and Therapy,"Active, not recruiting",No Results Available,Quality of Life|Breast Cancer|Breast Neoplasms,Behavioral: quality of life pathway,"April 6, 2020","Tumor Center Regensburg, Institute of Quality Management and Health Services Research of the University of Regensburg, Regensburg, Bavaria, Germany",https://ClinicalTrials.gov/show/NCT04334096
Principal Investigator,"Patricia Lindberg-Scharf, PhD",Tumor Center Regensburg,,NCT04334096,patricia lindberg-scharf,patricia,female,0.98,132232,151,NCT04334096,Long-term Improvement of Quality of Life in Breast Cancer Patients With Quality of Life Diagnosis and Therapy,"Active, not recruiting",No Results Available,Quality of Life|Breast Cancer|Breast Neoplasms,Behavioral: quality of life pathway,"April 6, 2020","Tumor Center Regensburg, Institute of Quality Management and Health Services Research of the University of Regensburg, Regensburg, Bavaria, Germany",https://ClinicalTrials.gov/show/NCT04334096
Principal Investigator,"Brunhilde Steinger, MD",Tumor Center Regensburg,,NCT04334096,brunhilde steinger,brunhilde,female,0.95,220,151,NCT04334096,Long-term Improvement of Quality of Life in Breast Cancer Patients With Quality of Life Diagnosis and Therapy,"Active, not recruiting",No Results Available,Quality of Life|Breast Cancer|Breast Neoplasms,Behavioral: quality of life pathway,"April 6, 2020","Tumor Center Regensburg, Institute of Quality Management and Health Services Research of the University of Regensburg, Regensburg, Bavaria, Germany",https://ClinicalTrials.gov/show/NCT04334096
Principal Investigator,Patricia A Ganz,UCLA / Jonsson Comprehensive Cancer Center,,NCT04290897,patricia a ganz,patricia,female,0.98,132232,252,NCT04290897,Oxaloacetate for the Improvement of Cognitive Complaints in Stage 0-IIIA Breast Cancer Survivors,Not yet recruiting,No Results Available,Anatomic Stage 0 Breast Cancer AJCC v8|Anatomic Stage I Breast Cancer AJCC v8|Anatomic Stage IA Breast Cancer AJCC v8|Anatomic Stage IB Breast Cancer AJCC v8|Anatomic Stage II Breast Cancer AJCC v8|Anatomic Stage IIA Breast Cancer AJCC v8|Anatomic Stage IIB Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Early-Stage Breast Carcinoma|Prognostic Stage 0 Breast Cancer AJCC v8|Prognostic Stage I Breast Cancer AJCC v8|Prognostic Stage IA Breast Cancer AJCC v8|Prognostic Stage IB Breast Cancer AJCC v8|Prognostic Stage II Breast Cancer AJCC v8|Prognostic Stage IIA Breast Cancer AJCC v8|Prognostic Stage IIB Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8,Drug: Anhydrous Enol-oxaloacetate|Other: Questionnaire Administration,"March 2, 2020","UCLA / Jonsson Comprehensive Cancer Center, Los Angeles, California, United States",https://ClinicalTrials.gov/show/NCT04290897
Principal Investigator,"Amparo Garcia-Tejedor, MDPhD",Hospital Universitari Bellvitge,,NCT04389216,amparo garcia-tejedor,amparo,female,0.98,9043,153,NCT04389216,Radiofrequency Ablation (RFA) in Breast Tumors,Recruiting,No Results Available,Breast Cancer Female,Device: Cool-tip electrode for Radiofrequency Ablation,"May 15, 2020","Hospital de Bellvitge, Hospitalet de Llobregat, Barcelona, Spain|Hospital del Mar, Barcelona, Spain",https://ClinicalTrials.gov/show/NCT04389216
Study Director,khaled fares,Assiut University,,NCT04275661,khaled fares,khaled,male,0.98,37302,155,NCT04275661,Ketamine Versus Magnesium Sulphate as Adjuvants for ESPB in Breast Cancer Surgery,Recruiting,No Results Available,Analgesia|Breast Cancer,Procedure: Ultrasound (US) bi-level erector spinae block|Drug: levobupivacaine|Drug: Ketamine|Drug: Magnesium Sulfate,"February 19, 2020","south Egypt Cancer Institute Assiut University, Assiut, Egypt",https://ClinicalTrials.gov/show/NCT04275661
Study Director,hamdy abbas,Assiut University,,NCT04275661,hamdy abbas,hamdy,male,0.96,1008,155,NCT04275661,Ketamine Versus Magnesium Sulphate as Adjuvants for ESPB in Breast Cancer Surgery,Recruiting,No Results Available,Analgesia|Breast Cancer,Procedure: Ultrasound (US) bi-level erector spinae block|Drug: levobupivacaine|Drug: Ketamine|Drug: Magnesium Sulfate,"February 19, 2020","south Egypt Cancer Institute Assiut University, Assiut, Egypt",https://ClinicalTrials.gov/show/NCT04275661
Study Director,fatma adel,Assiut University,,NCT04275661,fatma adel,fatma,female,0.97,34628,155,NCT04275661,Ketamine Versus Magnesium Sulphate as Adjuvants for ESPB in Breast Cancer Surgery,Recruiting,No Results Available,Analgesia|Breast Cancer,Procedure: Ultrasound (US) bi-level erector spinae block|Drug: levobupivacaine|Drug: Ketamine|Drug: Magnesium Sulfate,"February 19, 2020","south Egypt Cancer Institute Assiut University, Assiut, Egypt",https://ClinicalTrials.gov/show/NCT04275661
Principal Investigator,"Gregory J Czarnota, PhD, MD",Sunnybrook Health Sciences Centre,,NCT04428528,gregory j czarnota,gregory,male,0.99,25701,156,NCT04428528,Pilot Study to Evaluate Photoacoustic Imaging for Characterizing Breast Masses and Breast Tumor Response to Neoadjuvant Chemotherapy Pilot Study to Evaluate Photoacoustic Imaging for Characterizing Breast Masses and Breast Tumor Response to Neoadjuvant Chemotherapy,Recruiting,No Results Available,Breast Cancer,,"June 11, 2020","Sunnybrook Health Sciences Centre, Toronto, Ontario, Canada",https://ClinicalTrials.gov/show/NCT04428528
Principal Investigator,"Gregory S Karczmar, PhD",University of Chicago,,NCT04350957,gregory s karczmar,gregory,male,0.99,25701,315,NCT04350957,Low-dose Imaging Technique (LITE),Not yet recruiting,No Results Available,Breast Cancer,Diagnostic Test: Low-dose Imaging,"April 17, 2020",,https://ClinicalTrials.gov/show/NCT04350957
Principal Investigator,"Deepa Sheth, MD",University of Chicago,,NCT04350957,deepa sheth,deepa,female,0.93,592,315,NCT04350957,Low-dose Imaging Technique (LITE),Not yet recruiting,No Results Available,Breast Cancer,Diagnostic Test: Low-dose Imaging,"April 17, 2020",,https://ClinicalTrials.gov/show/NCT04350957
Principal Investigator,"Betul Kozanhan, M.D.",SBÜ Konya EAH,,NCT04336917,betul kozanhan,betul,female,0.95,1232,159,NCT04336917,Ultrasound Guided Rhomboid Intercostal and Subserratus Plane Block in Breast Cancer Surgeries,Recruiting,No Results Available,Breast Cancer Surgery|Postoperative Analgesia,Drug: Rhomboid Intercostal and Subserratus Plane Block with local anesthetic,"April 7, 2020","Konya Education and Training Hospital, Konya, Turkey",https://ClinicalTrials.gov/show/NCT04336917
Principal Investigator,"Chirag C Shah, MD",The Cleveland Clinic,,NCT04245150,chirag c shah,chirag,male,1.0,809,162,NCT04245150,Assessing the Impact of the Microbiome on Breast Cancer Radiotherapy Toxicity,Recruiting,No Results Available,DCIS|Invasive Breast Cancer,Other: Stool sample|Other: Skin Swab Sample,"January 28, 2020","Cleveland Clinic, Case Comprehensive Cancer Center, Cleveland, Ohio, United States",https://ClinicalTrials.gov/show/NCT04245150
