role,name,affiliation,address,trial_id,processed_name,first_name
Study Chair,"Prof. Qingsong Ye, PhD,DDS","Center for Regenerative Medicine, Renmin Hospital of Wuhan University",,NCT04336254,qingsong ye,qingsong
Study Director,"Colin Broom, MD","Pulmotect, Inc.",,NCT04312997,colin broom,colin
Principal Investigator,"Blaise Genton, MD-PhD",Unisanté,,NCT04385264,blaise genton,blaise
Principal Investigator,"Mary-Anne Hartley, MD, PhD MPH",Unisanté,,NCT04385264,mary-anne hartley,mary-anne
Principal Investigator,"Avni Thakore, MD",Saint Francis Memorial Hospital,,NCT04370782,avni thakore,avni
Study Director,"Eric L Sievers, MD",Chief Medical Officer,,NCT04334980,eric l sievers,eric
Study Chair,"Manish Sadarangani, MRCPCH, DPHIL",Principal Investigator,,NCT04334980,manish sadarangani,manish
Principal Investigator,"Joanne Langley, MD, FRCPSC",Principal Investigator,,NCT04334980,joanne langley,joanne
Principal Investigator,"Cecilia M Shikuma, MD",University of Hawaii at Manoa John A Burns School of Medicine,,NCT04360551,cecilia m shikuma,cecilia
Principal Investigator,"Bonnie Lonze, MD",NYU Langone Health,,NCT04343989,bonnie lonze,bonnie
Principal Investigator,"Guy Thwaites, PhD. MD","University of Oxford, UK",,NCT04328493,guy thwaites,guy
Principal Investigator,"Thanh Cheng, MD",Hope Biosciences Stem Cell Research Foundation,,NCT04348435,thanh cheng,thanh
Study Director,Luciana Ferrara,Azidus Brasil,,NCT04329572,luciana ferrara,luciana
Principal Investigator,Francesco Menichetti,"Azienda Ospedaliero, Universitaria Pisana",,NCT04393727,francesco menichetti,francesco
Principal Investigator,"Michael Fralick, MD, PhD",Sinai Health System,,NCT04383613,michael fralick,michael
Principal Investigator,"Fahad Razak, MD, MSc",St. Michael's Hospital (Unity Health Toronto),,NCT04383613,fahad razak,fahad
Principal Investigator,"Amol Verma, MD, MPhil",St. Michael's Hospital (Unity Health Toronto),,NCT04383613,amol verma,amol
Study Director,"David Chalvet, MD",Numa Health International,,NCT04371471,david chalvet,david
Study Director,"Kamyar M. Hedayat, MD",Numa Health International,,NCT04371471,kamyar m. hedayat,kamyar
Study Director,"Jean-Claude Lapraz, MD",Numa Health International,,NCT04371471,jean-claude lapraz,jean-claude
Principal Investigator,"Serge Bénéteaud, MD",Groupe Hospitalier de la Rochelle Ré Aunis,,NCT04371471,serge bénéteaud,serge
Principal Investigator,"Gaetan GAVAZZI, Pr","University Hospital, Grenoble",,NCT04381312,gaetan gavazzi,gaetan
Principal Investigator,"José J Torres-Ruiz, MD, MSc",Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,,NCT04367168,josé j torres-ruiz,josé
Study Chair,"Aristomenis Extradaktylos, Prof. MD",University Hospital Bern - Department of Emergency Medicine,,NCT04357834,aristomenis extradaktylos,aristomenis
Principal Investigator,"Jonathan Chelly, MD",Centre Hospitalier Intercommunal Toulon La Seyne sur Mer,,NCT04373759,jonathan chelly,jonathan
Principal Investigator,Shaji Sebastian,Hull University Teaching Hospitals,,NCT04411784,shaji sebastian,shaji
Principal Investigator,"Mohammed K Elbadrawy, PhD",Chest department Mansoura University Hospital,,NCT04374591,mohammed k elbadrawy,mohammed
Study Chair,"Péter Hegyi, MD, PhD, DSc","Insitute for Translational Medicine, University of Pécs, HU",,NCT04422626,péter hegyi,péter
Principal Investigator,"Adrian Camacho Ortiz, MD","Hospital Universitario ""Dr. Jose Eleuterio Gonzalez"", UANL",,NCT04428268,adrian camacho ortiz,adrian
Study Chair,"Richard M Fleming, PhD, MD, JD",FHHI-OI-Camelot;QME,,NCT04349410,richard m fleming,richard
Principal Investigator,"Geneva Tatem, MD",Henry Ford Health System,,NCT04385199,geneva tatem,geneva
Principal Investigator,"Eduardo Oliveira, MD",AdventHealth,,NCT04374370,eduardo oliveira,eduardo
Study Director,David Gisi,Kantonsspital Winterthur KSW,,NCT04375709,david gisi,david
Principal Investigator,"Martina Betschart, PhD",Kantonsspital Winterthur KSW,,NCT04375709,martina betschart,martina
Study Chair,"Spencer Rezek, MSc Cand.",Kantonsspital Winterthur KSW,,NCT04375709,spencer rezek,spencer
Study Chair,"Ines Unger, MSc Cand.",Kantonsspital Winterthur KSW,,NCT04375709,ines unger,ines
Study Chair,"Natalie Ott, MSc Cand.",Kantonsspital Winterthur KSW,,NCT04375709,natalie ott,natalie
Study Chair,"Swantje Beyer, MD",Kantonsspital Winterthur KSW,,NCT04375709,swantje beyer,swantje
Study Chair,"Markus Hofer, MD",Kantonsspital Winterthur KSW,,NCT04375709,markus hofer,markus
Study Chair,"Karrer Urs, PD MD",Kantonsspital Winterthur KSW,,NCT04375709,karrer urs,karrer
Study Chair,"Giuseppe Mungo, MSc",Kantonsspital Winterthur KSW,,NCT04375709,giuseppe mungo,giuseppe
Study Director,"Cornel Sieber, Prof. MD",Kantonsspital Winterthur KSW,,NCT04375709,cornel sieber,cornel
Principal Investigator,"Joseph Walline, MD",Chinese University of Hong Kong,,NCT04377464,joseph walline,joseph
Principal Investigator,"Mark Wurfel, MD, PhD",University of Washington,,NCT04391309,mark wurfel,mark
Principal Investigator,Charles Grégoire,Hôpital Fondation A de Rothschild,,NCT04355364,charles grégoire,charles
Principal Investigator,"Alexandra E Kejner, MD",Univesity of Kentucky,,NCT04364802,alexandra e kejner,alexandra
Principal Investigator,"Jonathan Spicer, MD, PhD",McGill University Health Centre/Research Institute of the McGill University Health Centre,,NCT04409925,jonathan spicer,jonathan
Principal Investigator,"Jesús Villar, MD",Hospital Universitario Dr. Negrin,,NCT04325061,jesús villar,jesús
Study Director,Novartis Pharmaceuticals,Novartis Pharmaceuticals,,NCT04362137,novartis pharmaceuticals,novartis
Principal Investigator,"Isabelle SERMET-GAUDELUS, MD, PhD",Assistance Publique-Hôpitaux de Pars,,NCT04355533,isabelle sermet-gaudelus,isabelle
Principal Investigator,"Giuseppe Foti, Prof.",ASST Monza-University Milano Bicocca,,NCT04365959,giuseppe foti,giuseppe
Principal Investigator,"Guido Beldi, Prof. Dr.","University Hospital Inselspital, Berne",,NCT04333862,guido beldi,guido
Principal Investigator,"Carmen Hernandez-Cárdenas, MD. MSc.",National Institute of Respiratory Diseases - México,,NCT04315896,carmen hernandez-cárdenas,carmen
Study Director,"Luis-Felipe Jurado-Camacho, MD",National Institute of Respiratory Diseases - México,,NCT04315896,luis-felipe jurado-camacho,luis-felipe
Study Chair,"Ireri Thirion-Romero, MD. MSc",National Institute of Respiratory Diseases - México,,NCT04315896,ireri thirion-romero,ireri
Study Chair,"Sebastian Rodriguez-Llamazares, MD.MPH",National Institute of Respiratory Diseases - México,,NCT04315896,sebastian rodriguez-llamazares,sebastian
Study Director,"Rogelio Perez-Padilla, MD. PhD",National Institute of Respiratory Diseases - México,,NCT04315896,rogelio perez-padilla,rogelio
Study Chair,"Cristobal Guadarrama, MD MSc",National Institute of Respiratory Diseases - México,,NCT04315896,cristobal guadarrama,cristobal
Study Chair,"Joel Vasquez-Pérez, MD",National Institute of Respiratory Diseases - México,,NCT04315896,joel vasquez-pérez,joel
Principal Investigator,Meletios Athanasios Dimopoulos,National and Kapodistrian University of Athens,,NCT04408209,meletios athanasios dimopoulos,meletios
Principal Investigator,"Danilo C Berton, Dr",Universidade Federal do Rio Grande do Sul/Hospital de Clínicas de Porto Alegre,,NCT04410107,danilo c berton,danilo
Principal Investigator,"Neomi Shah, MD, MPH, MS",Icahn School of Medicine at Mount Sinai,,NCT04390191,neomi shah,neomi
Study Director,"Carlo Salvarani, M.D.",Azienda Unità Sanitaria Locale-IRCCS di Reggio Emilia,,NCT04346355,carlo salvarani,carlo
Study Director,"Massimo Costantini, Ph.D.",Azienda Unità Sanitaria Locale-IRCCS di Reggio Emilia,,NCT04346355,massimo costantini,massimo
Principal Investigator,"Arash Naeim, MD, PhD","University of California, Los Angeles",,NCT04359602,arash naeim,arash
Principal Investigator,"Yihai Cao, Dr","Qilu Hospital of Shandong University, Karolinska Institutet",,NCT04305106,yihai cao,yihai
Principal Investigator,"Yuguo Chen, Dr",Qilu Hospital of Shandong University,,NCT04305106,yuguo chen,yuguo
Study Chair,"Nadine Rouphael, M.D.",Emory University,,NCT04378777,nadine rouphael,nadine
Principal Investigator,"Jean-Philippe Lanoix, Pr",CHU Amiens,,NCT04371107,jean-philippe lanoix,jean-philippe
Principal Investigator,"Rok Civljak, MD, PhD","University Hospital for Infectious Diseases ""Dr Fran Mihaljevic""",,NCT04359667,rok civljak,rok
Principal Investigator,"Stacy A Johnson, MD",University of Utah,,NCT04368000,stacy a johnson,stacy
Principal Investigator,"Steven M Holland, M.D.",National Institute of Allergy and Infectious Diseases (NIAID),,NCT04383444,steven m holland,steven
Principal Investigator,"Karen M Frank, M.D.",National Institutes of Health Clinical Center (CC),,NCT04424446,karen m frank,karen
Principal Investigator,"Michael Belmont, MD",NYU Langone Health,,NCT04354870,michael belmont,michael
Principal Investigator,"Jean François TIMSIT, Pr",Assistance Publique - Hôpitaux de Paris,,NCT04344730,jean françois timsit,jean
Principal Investigator,"Catherine Oldenburg, ScD, MPH","University of California, San Francisco",,NCT04332107,catherine oldenburg,catherine
Principal Investigator,"Thuy Doan, MD, PhD","University of California, San Francisco",,NCT04332107,thuy doan,thuy
Principal Investigator,"Wasif Ali Khan, MBBS, MHS","International Centre for Diarrhoeal Disease Research, Bangladesh",,NCT04407130,wasif ali khan,wasif
Principal Investigator,"Peter G. Kaufmann, PhD",Villanova University,,NCT04370821,peter g. kaufmann,peter
Principal Investigator,"Donna Havens, PhD,RN,FAAN",Villanova University,,NCT04370821,donna havens,donna
Principal Investigator,"Janell Mensinger, PhD,FAED",Villanova University,,NCT04370821,janell mensinger,janell
Principal Investigator,"Renato D. Lopes, MD, PhD",D'Or Institute for Research and Education,,NCT04364893,renato d. lopes,renato
Principal Investigator,Sara Hassan,Ain Shams University,,NCT04346056,sara hassan,sara
Study Chair,"Inge J Knudsen, MD","Rigshospitalet, Department of Microbiology",,NCT04356560,inge j knudsen,inge
Study Chair,"Nikolai S Kirkeby, MSc","Rigshospitalet, Department of Microbiology",,NCT04356560,nikolai s kirkeby,nikolai
Principal Investigator,"Ramon G Jensen, MD","Rigshospitalet, Dep. of ORL, Head and neck & Audiology",,NCT04356560,ramon g jensen,ramon
Principal Investigator,Fatma Ebeid,Excuitive Director of MARSI-CRC,,NCT04404244,fatma ebeid,fatma
Principal Investigator,"François BELONCLE, MCU PH","CHU Angers, Médecine intensive réanimation",,NCT04350710,françois beloncle,françois
Principal Investigator,"Walter K Kraft, MD",Thomas Jefferson University,,NCT04371640,walter k kraft,walter
Principal Investigator,"Annika von Heymann, PhD","Department of Oncology, Rigshospitalet, Denmark",,NCT04409821,annika von heymann,annika
Study Director,Novartis Pharmaceuticals,Novartis Pharmaceuticals,,NCT04337359,novartis pharmaceuticals,novartis
Principal Investigator,"Ramy Saleh, MD",McGill University Health Centre/Research Institute of the McGill University Health Centre,,NCT04417257,ramy saleh,ramy
Principal Investigator,"Jinglin Xia, MD",First Affiliated Hospital of Wenzhou Medical University,,NCT04273529,jinglin xia,jinglin
Principal Investigator,"Jinglin Xia, MD",First Affiliated Hospital of Wenzhou Medical University,,NCT04273581,jinglin xia,jinglin
Principal Investigator,"Erich Huang, MD, PhD",Duke University,,NCT04437706,erich huang,erich
Principal Investigator,"Professor J Kurinczuk, MBChB,MSc,MD",University of Oxford,,NCT04386109,professor j kurinczuk,professor
Principal Investigator,"Sara Ghandehari, MD",Cedars-Sinai Medical Center,,NCT04365127,sara ghandehari,sara
Principal Investigator,"Benjamin Mordmüller, Prof.",University Hospital Tübingen,,NCT04342221,benjamin mordmüller,benjamin
Study Chair,"Yuksel Peker, MD, PhD",Koc University School of Medicine,,NCT04363333,yuksel peker,yuksel
Principal Investigator,Pierre Corbeau,CHU Nimes,,NCT04351711,pierre corbeau,pierre
Principal Investigator,"Jenny Low, MBBS",Singapore General Hospital,,NCT04400929,jenny low,jenny
Study Director,Novartis Pharmaceuticals,Novartis Pharmaceuticals,,NCT04382651,novartis pharmaceuticals,novartis
Principal Investigator,"Vivek Y Reddy, MD",Icahn School of Medicine at Mount Sinai,,NCT04350476,vivek y reddy,vivek
Principal Investigator,"Martin Goldman, MD",Icahn School of Medicine at Mount Sinai,,NCT04350476,martin goldman,martin
Study Chair,"Susan Hoover, MD",Sanford Health,,NCT04372017,susan hoover,susan
Principal Investigator,"Anne-Sophie Brazeau, PhD",McGill University,,NCT04384471,anne-sophie brazeau,anne-sophie
Principal Investigator,"Emanuele Bosi, Professor",IRCCS Ospedale San Raffaele,,NCT04449380,emanuele bosi,emanuele
Principal Investigator,"Orlando R Perez Nieto, MD",Hospital General San Juan del Rio,,NCT04407468,orlando r perez nieto,orlando
Principal Investigator,"Salomeh Keyhani, MD MPH","San Francisco VA/University of California, San Francisco",,NCT04363203,salomeh keyhani,salomeh
Principal Investigator,"Daya Nand Sharma, MD","AIIMS, New Delhi",,NCT04394793,daya nand sharma,daya
Principal Investigator,"Cédric Annweiler, M.D., Ph.D.","University Hospital, Angers",,NCT04343781,cédric annweiler,cédric
Principal Investigator,"Arun Jayaraman, PhD",Shirley Ryan AbilityLab,,NCT04393558,arun jayaraman,arun
Principal Investigator,"William O Richards, MD",University of South Alabama College of Medicine,,NCT04353271,william o richards,william
Principal Investigator,"Juan C cataño, MD.MI.ID",infectious medicine doctor,,NCT04362124,juan c cataño,juan
Principal Investigator,"Blake M Warner, D.D.S.",National Institute of Dental and Craniofacial Research (NIDCR),,NCT04348240,blake m warner,blake
Principal Investigator,"Katherine Moxley, MD",The University of Oklahoma Health Sciences Center,,NCT04397614,katherine moxley,katherine
Principal Investigator,"Michael Businelle, PhD",The University of Oklahoma Health Sciences Center,,NCT04397614,michael businelle,michael
Principal Investigator,"Craig Selzman, MD",University of Utah,,NCT04319731,craig selzman,craig
Principal Investigator,COURJON Johan,"CHU de Nice, Infectiologie",,NCT04385017,courjon johan,courjon
Principal Investigator,"Jose L Diaz-Miron, MD",University of Colorado/Children's Hospital Colorado,,NCT04340479,jose l diaz-miron,jose
Study Chair,"Mingkai Chen, MD",Renmin Hospital of Wuhan University,,NCT04329559,mingkai chen,mingkai
Study Chair,"Xiaolong Qi, MD",LanZhou University,,NCT04329559,xiaolong qi,xiaolong
Principal Investigator,"Fengmei Wang, MD",Tianjin Second People's Hospital,,NCT04329559,fengmei wang,fengmei
Principal Investigator,"Ye Gu, MD",Sixth People’s Hospital of Shenyang,,NCT04329559,ye gu,ye
Principal Investigator,"Zicheng Jiang, MD",Ankang Central Hospital,,NCT04329559,zicheng jiang,zicheng
Principal Investigator,"Guo Zhang, MD",Guangxi Zhuang Autonomous Region,,NCT04329559,guo zhang,guo
Principal Investigator,"Yong Zhang, MD",Dalian Sixth People’s Hospital,,NCT04329559,yong zhang,yong
Principal Investigator,"Dengxiang Liu, MD",Xingtai People's Hospital,,NCT04329559,dengxiang liu,dengxiang
Principal Investigator,"Qing He, MD",Shenzhen Third People's Hospital,,NCT04329559,qing he,qing
Principal Investigator,"Hua Yang, MD",Minda Hospital Affiliated to Hubei University for Nationalities,,NCT04329559,hua yang,hua
Principal Investigator,"Zhengyan Wang, MD","Suizhou Hospital, Hubei University of Medicine",,NCT04329559,zhengyan wang,zhengyan
Principal Investigator,"Bin Xiong, MD","Wuhan Union Hospital, China",,NCT04329559,bin xiong,bin
Principal Investigator,"Xiaodan Li, MD",The Central Hospital of Enshi Tujia And Miao Autonomous Prefecture,,NCT04329559,xiaodan li,xiaodan
Principal Investigator,"Hongguang Zhang, MD",The Affiliated Third Hospital of Jiangsu University,,NCT04329559,hongguang zhang,hongguang
Principal Investigator,"Chuxiao Shao, MD",The Central Hospital of Lishui City,,NCT04329559,chuxiao shao,chuxiao
Principal Investigator,"Hongmei Yue, MD",LanZhou University,,NCT04329559,hongmei yue,hongmei
Principal Investigator,"Márta Széll, MD, Ph.D.","University of Szeged, Department of Medical Genetics",,NCT04426253,márta széll,márta
Study Director,"Elard S Koch, PhD",MELISA Institute Genomics & Proteomics Research SpA,,NCT04446065,elard s koch,elard
Principal Investigator,"Hakeam A Hakeam, MSPharm BCPS",King Faisal Specialist Hospital and Research Centre (KFSH&RC),,NCT04357535,hakeam a hakeam,hakeam
Principal Investigator,"Melphine Harriott, PhD","Ascension St. John Hospital, Detroit, Michigan",,NCT04403035,melphine harriott,melphine
Study Chair,"Davey Smith, MD","University of California, San Diego",,NCT04358068,davey smith,davey
Principal Investigator,"Werner Z`Graggen, MD",Universitätsklinik für Neurochirurgie und Neurologie,,NCT04397172,werner z`graggen,werner
Principal Investigator,"Manuel Castellà, MD PhD",Hospital Clínic de Barcelona,,NCT04361526,manuel castellà,manuel
Principal Investigator,"Fadi Haddad, MD",Sharp HealthCare,,NCT04402814,fadi haddad,fadi
Principal Investigator,Xiaopin Wang,Guang'anmen Hospital of China Academy of Chinese Medical Sciences,,NCT04374084,xiaopin wang,xiaopin
Principal Investigator,Zhongyu Zhou,Hubei Hospital of Traditional Chinese Medicine,,NCT04374084,zhongyu zhou,zhongyu
Principal Investigator,"Giovanni Martinelli, Prof.",IRST IRCCS,,NCT04345315,giovanni martinelli,giovanni
Principal Investigator,"Jordan Feld, MD","University Health Network, Toronto",,NCT04354259,jordan feld,jordan
