role,name,affiliation,address,trial_id,processed_name,first_name,gender,gender_probability,gender_sample_count,Rank,NCT Number,Title,Status,Study Results,Conditions,Interventions,First Posted,Locations,URL
Study Chair,"Tina V. Hartert, MD, MPH","Vanderbilt University School of Medicine, Dept. of Medicine",,NCT04375761,tina v. hartert,tina,female,0.98,56487,683,NCT04375761,COVID-19: Human Epidemiology and Response to SARS-CoV-2,Enrolling by invitation,No Results Available,Coronavirus Disease 2019 (COVID-19)|SARS-CoV-2,Procedure: Collection of Biological Samples|Procedure: Symptom and Exposure Surveys,"May 5, 2020","Children's Hospital Colorado: Inner City Asthma Consortium (ICAC) Site, Aurora, Colorado, United States|Children's Hospital Colorado: Outcome Measures in Eosinophilic Gastrointestinal Disorders Across the Ages (OMEGA) Site, Aurora, Colorado, United States|Children's National Medical Center: Inner City Asthma Consortium (ICAC) Site, Washington, District of Columbia, United States|Ann & Robert H. Lurie Children's Hospital of Chicago: Food Allergy Outcomes Related to White and African American Racial Differences (FORWARD) and Improving Technology-Assisted Recording of Asthma Control in Children (iTRACC) Site, Chicago, Illinois, United States|Massachusetts General Hospital:Childhood Microbiome (CHIME) and Wheezing Index (WIND) Site, Boston, Massachusetts, United States|Boston Children's Hospital: School Inner-City Asthma Study (SICAS-2), Environmental Assessment of Sleep in Youth (EASY), Severe Asthma Research Program (SARP) and Preventing Asthma in High Risk Kids (PARK) Site, Boston, Massachusetts, United States|Boston Medical Center: Inner City Asthma Consortium (ICAC) Site, Boston, Massachusetts, United States|Henry Ford Health System: Childhood Allergy Study (CAS) Site, Detroit, Michigan, United States|Henry Ford Health System: Inner City Asthma Consortium (ICAC) Site, Detroit, Michigan, United States|Henry Ford Health System: Microbes, Asthma, Allergy and Pets (MAAP) and Wayne County Health, Environment, Allergy, and Asthma Longitudinal Study (WHEALS) Site, Detroit, Michigan, United States|St. Louis Children's Hospital: Inner City Asthma Consortium (ICAC) Site, Saint Louis, Missouri, United States|Columbia University Medical Center: Inner City Asthma Consortium (ICAC) Site, New York, New York, United States|Cincinnati Children's Hospital Medical Center: Greater Cincinnati Pediatric Clinic Repository (GCPCR) and Mechanisms of Progression of Atopic Dermatitis to Asthma in Children (MPAACH) Site, Cincinnati, Ohio, United States|Cincinnati Children's Hospital Medical Center: Inner City Asthma Consortium (ICAC) Site, Cincinnati, Ohio, United States|Cincinnati Children's Hospital Medical Center: Outcome Measures in Eosinophilic Gastrointestinal Disorders Across the Ages (OMEGA) Site, Cincinnati, Ohio, United States|Cincinnati Children's Hospital Medical Center:Cincinnati Childhood Allergy & Air Pollution Study (CCAAPS) Site, Cincinnati, Ohio, United States|Vanderbilt University Medical Center: Infant Susceptibility to Pulmonary Infections and Asthma Following RSV Exposure Study (INSPIRE) Site, Nashville, Tennessee, United States|University of Texas Southwestern Medical Center: Inner City Asthma Consortium (ICAC) Site, Dallas, Texas, United States|University of Wisconsin Hospital and Clinics: Childhood Origins of Asthma (COAST) Site, Madison, Wisconsin, United States|University of Wisconsin Hospital and Clinics: Wisconsin Infant Study Cohort (WISC) Site, Madison, Wisconsin, United States",https://ClinicalTrials.gov/show/NCT04375761
Study Director,"Kristian Tonby, MD",Oslo University Hospital,,NCT04345536,kristian tonby,kristian,male,0.99,8752,685,NCT04345536,Prospective Quality Register of Patients With Confirmed Covid-19 at Oslo University Hospital,Recruiting,No Results Available,COVID-19,,"April 14, 2020","Oslo University Hospital, Oslo, Norway",https://ClinicalTrials.gov/show/NCT04345536
Study Chair,Haleema Shakur-Still,London School of Hygiene and Tropical Medicine,,NCT04343001,haleema shakur-still,haleema,female,0.95,108,689,NCT04343001,Coronavirus Response - Active Support for Hospitalised Covid-19 Patients,Not yet recruiting,No Results Available,Covid-19,Drug: Aspirin|Drug: Losartan|Drug: Simvastatin,"April 13, 2020","University College Hospital, Ibadan, Oyo, Nigeria|Shifa Tameer-e-Millat University, Rawalpindi, Pakistan",https://ClinicalTrials.gov/show/NCT04343001
Study Chair,Ian Roberts,London School of Hygiene and Tropical Medicine,,NCT04343001,ian roberts,ian,male,0.99,27117,689,NCT04343001,Coronavirus Response - Active Support for Hospitalised Covid-19 Patients,Not yet recruiting,No Results Available,Covid-19,Drug: Aspirin|Drug: Losartan|Drug: Simvastatin,"April 13, 2020","University College Hospital, Ibadan, Oyo, Nigeria|Shifa Tameer-e-Millat University, Rawalpindi, Pakistan",https://ClinicalTrials.gov/show/NCT04343001
Principal Investigator,NURUL A MOHAMED,Universiti Sains Islam Malaysia,,NCT04410159,nurul a mohamed,nurul,female,0.94,7757,692,NCT04410159,Povidone-Iodine Vs Essential Oil Vs Tap Water Gargling For COVID-19 Patients,Recruiting,No Results Available,COVID-19,Drug: Povidone-Iodine|Drug: Essential oils|Other: Tap water,"June 1, 2020","Universiti Kebangsaan Malaysia Medical Centre, Bandar Tun Razak, Wilayah Persekutuan Kuala Lumpur, Malaysia",https://ClinicalTrials.gov/show/NCT04410159
Principal Investigator,"Kevin V Grimes, MD",Stanford University,,NCT04393311,kevin v grimes,kevin,male,0.99,157365,696,NCT04393311,Ulinastatin for the Treatment of COVID-19 in Hospitalized Patients,Not yet recruiting,No Results Available,COVID-19,Drug: Ulinastatin|Drug: Placebo,"May 19, 2020","Stanford University, Stanford, California, United States",https://ClinicalTrials.gov/show/NCT04393311
Principal Investigator,"Kevin Kain, MD","University Health Network, Toronto",,NCT04374942,kevin kain,kevin,male,0.99,157365,2075,NCT04374942,Does Hydroxychloroquine Before & During Patient Exposure Protect Healthcare Workers From Coronavirus?,Enrolling by invitation,No Results Available,Pre-Exposure Prophylaxis|Coronavirus|SARS-CoV 2,Drug: Hydroxychloroquine|Drug: Placebo oral tablet,"May 5, 2020","University Health Network, Toronto, Ontario, Canada",https://ClinicalTrials.gov/show/NCT04374942
Principal Investigator,"Megan Landes, MD","University Health Network, Toronto",,NCT04374942,megan landes,megan,female,0.96,5933,2075,NCT04374942,Does Hydroxychloroquine Before & During Patient Exposure Protect Healthcare Workers From Coronavirus?,Enrolling by invitation,No Results Available,Pre-Exposure Prophylaxis|Coronavirus|SARS-CoV 2,Drug: Hydroxychloroquine|Drug: Placebo oral tablet,"May 5, 2020","University Health Network, Toronto, Ontario, Canada",https://ClinicalTrials.gov/show/NCT04374942
Principal Investigator,"Anahi Perlas, MD,FRCPC","Toronto Western Hospital , UHN",,NCT04373096,anahi perlas,anahi,female,0.99,829,700,NCT04373096,Enhanced Hood PPE to Minimize COVID-19 Transmission to Front-line Health Care Workers,Not yet recruiting,No Results Available,Covid19,Device: current IPAC-UHN PPE|Device: modified IPAC-UHN PPE,"May 4, 2020",,https://ClinicalTrials.gov/show/NCT04373096
Principal Investigator,"Shaul Lev, MD",Rabin Medical Center,,NCT04389645,shaul lev,shaul,male,0.99,100,706,NCT04389645,Interferon Gamma Induced Protein 10 (IP-10) in a Clinical Decision Support Protocol in COVID-19 Patients,Completed,No Results Available,COVID-19,Diagnostic Test: IP-10 in CDS protocol,"May 15, 2020","Rabin Medical Center, Petach Tikva, Israel",https://ClinicalTrials.gov/show/NCT04389645
Principal Investigator,"Lieven Herbots, MD, PhD",Hartcentrum Hasselt,,NCT04371679,lieven herbots,lieven,male,0.98,595,707,NCT04371679,Changes in Cardiac and Pulmonary Hemodynamics as Predictor of Outcome in Hospitalized COVID-19 Patients,Recruiting,No Results Available,Covid-19,Other: No interventions planned,"May 1, 2020","Jessa Hospital, Hasselt, Belgium",https://ClinicalTrials.gov/show/NCT04371679
Principal Investigator,"Rajiv Thakur, MD",Advanced Diagnostics Healthcare,,NCT04362189,rajiv thakur,rajiv,male,0.99,1467,708,NCT04362189,Efficacy and Safety Study of Allogeneic HB-adMSCs for the Treatment of COVID-19,Not yet recruiting,No Results Available,COVID-19,Drug: HB-adMSC|Drug: Placebo,"April 24, 2020","River Oaks Hospital and Clinics, Houston, Texas, United States",https://ClinicalTrials.gov/show/NCT04362189
Study Director,Vaseeharan Sathiyamoorthy,World Health Organization,,NCT04330690,vaseeharan sathiyamoorthy,vaseeharan,female,1.0,1,709,NCT04330690,Treatments for COVID-19: Canadian Arm of the SOLIDARITY Trial,Recruiting,No Results Available,COVID-19,Drug: Lopinavir/ritonavir|Drug: Hydroxychloroquine|Drug: remdesivir,"April 1, 2020","Peter Lougheed Centre, Calgary, Alberta, Canada|Foothills Medical Centre, Calgary, Alberta, Canada|Rockyview General Hospital, Calgary, Alberta, Canada|South Health Campus, Calgary, Alberta, Canada|Royal Alexandra Hospital, Edmonton, Alberta, Canada|University of Alberta Hopsital, Edmonton, Alberta, Canada|Vancouver General Hospital, Vancouver Coastal Health, Univeristy of British Columbia, Vancouver, British Columbia, Canada|St Paul's Hospital, Vancouver, British Columbia, Canada|Island Health - Royal Jubilee Hospital, Victoria, British Columbia, Canada|Island Health - Victoria General Hospital, Victoria, British Columbia, Canada|William Osler Health System - Brampton Civic Hospital, Brampton, Ontario, Canada|William Osler Health System - Etobicoke General Hospital, Etobicoke, Ontario, Canada|St. Joseph's Healthcare Hamilton, Hamilton, Ontario, Canada|Grand River Hospital, Kitchener, Ontario, Canada|St.Joseph's Health Care, London, Ontario, Canada|University Hospital, London, Ontario, Canada|Victoria Hospital, London, Ontario, Canada|Trillium Health Partners -Mississauga Site, Mississauga, Ontario, Canada|Trillium Health Partners-Credit Valley Hospital, Mississauga, Ontario, Canada|The Ottawa Hospital - General Campus, Ottawa, Ontario, Canada|Hôpital Montfort, Ottawa, Ontario, Canada|The Ottawa Hospital - Civic Campus, Ottawa, Ontario, Canada|Queensway Carleton Hospital, Ottawa, Ontario, Canada|Thunder Bay Regional Health Sciences Centre, Thunder Bay, Ontario, Canada|North York General Hospital, Toronto, Ontario, Canada|Sunnybrook Health Sciences Centre, Toronto, Ontario, Canada|Toronto Western Hospital, Toronto, Ontario, Canada|Centre Hospitalier de l'Université de Montréal (CHUM), Montréal, Quebec, Canada|McGill University Health Centre-Glen Site Royal Victoria Hospital, Montréal, Quebec, Canada|CHU de Québec - Université Laval, Québec, Quebec, Canada|Institut Universitaire de Cardiologie et de Pneumologie de Québec- Université Laval, Québec, Quebec, Canada|Centre Intégré Universitaire de Santé et de Services Sociaux de l'Estrie - Centre Hospitalier Universitaire de Sherbrooke, Sherbrooke, Quebec, Canada",https://ClinicalTrials.gov/show/NCT04330690
Principal Investigator,"Guy Thwaites, PhD. MD","University of Oxford, UK",,NCT04328493,guy thwaites,guy,male,0.98,26733,790,NCT04328493,The Vietnam Chloroquine Treatment on COVID-19,Recruiting,No Results Available,SARS-CoV-2 Infection|COVID-19,Drug: Chloroquine phosphate,"March 31, 2020","National Hospital for Tropical Diseases, Hanoi, Vietnam|Can Gio COVID Hospital, Ho Chi Minh City, Vietnam|Cho Ray Hospital, Ho Chi Minh City, Vietnam|Cu Chi COVID Hospital, Ho Chi Minh City, Vietnam|Hospital for Tropical Diseases, Ho Chi Minh City, Vietnam",https://ClinicalTrials.gov/show/NCT04328493
Principal Investigator,"Pankti Reid, MD, MPH","University of Chicago, Department of Medicine, Section of Rheumatology",,NCT04331795,pankti reid,pankti,female,0.83,6,712,NCT04331795,"Tocilizumab to Prevent Clinical Decompensation in Hospitalized, Non-critically Ill Patients With COVID-19 Pneumonitis",Completed,No Results Available,COVID-19,Drug: Tocilizumab,"April 2, 2020","University of Chicago Medicine, Chicago, Illinois, United States",https://ClinicalTrials.gov/show/NCT04331795
Principal Investigator,"Bernd Jilma, MD",Medical University of Vienna,,NCT04351724,bernd jilma,bernd,male,0.99,12170,717,NCT04351724,Austrian CoronaVirus Adaptive Clinical Trial (COVID-19),Recruiting,No Results Available,COVID-19,Drug: Chloroquine or Hydroxychloroquine|Drug: Lopinavir/Ritonavir|Other: Best standard of care|Drug: Rivaroxaban|Drug: Thromboprophylaxis|Drug: Candesartan|Drug: non-RAS blocking antihypertensives|Drug: Clazakizumab|Drug: placebo for clazakizumab,"April 17, 2020","Medical University of Innsbruck, Innsbruck, Tirol, Austria|Medical University of Vienna, Vienna, Austria|Wilhelminenspital, Vienna, Austria|SMZ Süd Kaiser Franz Josef Spital, Vienna, Austria|KH Hietzing, Vienna, Austria|SMZ Baumgartner Höhe Otto Wagner Spital, Vienna, Austria|SMZ Ost Donauspital, Vienna, Austria",https://ClinicalTrials.gov/show/NCT04351724
Principal Investigator,"Meredith Clement, MD",LSUHSC/UMCNO,,NCT04344444,meredith clement,meredith,female,0.96,701,719,NCT04344444,Treatment in Patients With Suspected or Confirmed COVID-19 With Early Moderate or Severe Disease,Recruiting,No Results Available,COVID-19,Drug: Hydroxychloroquine|Drug: Azithromycin,"April 14, 2020","University Medical Center New Orleans, New Orleans, Louisiana, United States",https://ClinicalTrials.gov/show/NCT04344444
Principal Investigator,"Stefan Kluge, MD","University Hospital Hamburg-Eppendorf, Department of Intensive Care Medicine",,NCT04344080,stefan kluge,stefan,male,0.98,83987,722,NCT04344080,Effect of CytoSorb Adsorber on Hemodynamic and Immunological Parameters in Critical Ill Patients With COVID-19,Recruiting,No Results Available,COVID-19,Device: CytoSorb-Therapy,"April 14, 2020","University Medical Center Hamburg-Eppendorf, Hamburg, Germany",https://ClinicalTrials.gov/show/NCT04344080
Principal Investigator,"Stefan S Jeppesen, MD, PhD","Odense University Hospital, Denmark",,NCT04389996,stefan s jeppesen,stefan,male,0.98,83987,1765,NCT04389996,COVID-19 Pandemic Impact on Patients With Cancer - a Danish Survey,Recruiting,No Results Available,Cancer,Other: No intervention,"May 15, 2020","Department of Haemotology, Odense University Hospital, Odense, Region Of Southern Denmark, Denmark|Department of Oncology, Odense University Hospital, Odense C, Denmark",https://ClinicalTrials.gov/show/NCT04389996
Principal Investigator,"Boglarka Gyurkocza, MD",Memorial Sloan Kettering Cancer Center,,NCT04377659,boglarka gyurkocza,boglarka,female,0.99,83,723,NCT04377659,Tocilizumab for Prevention of Respiratory Failure in Patients With Severe COVID-19 Infection,Recruiting,No Results Available,COVID-19,Drug: Tocilizumab,"May 6, 2020","Memorial Sloan Kettering Cancer Center, New York, New York, United States",https://ClinicalTrials.gov/show/NCT04377659
Principal Investigator,"Dr. Tahir Shamsi, FRCP MRCPath",National Institute of Blood Diseases and Bone Marrow Transplantation (NIBD),,NCT04352751,tahir shamsi,tahir,male,0.97,7688,727,NCT04352751,Experimental Use of Convalescent Plasma for Passive Immunization in Current COVID-19 Pandemic in Pakistan in 2020,Recruiting,No Results Available,Covid-19,Other: convalescent plasma,"April 20, 2020","National Institute of Blood Diseases and Bone Marrow Transplantation (NIBD), Karachi, Sindh, Pakistan",https://ClinicalTrials.gov/show/NCT04352751
Principal Investigator,Reginaldo Raimundo Fujita,Federal University of São Paulo,,NCT04435314,reginaldo raimundo fujita,reginaldo,male,0.99,710,728,NCT04435314,Efficacy and Safety of Nitazoxanide for Post Exposure Prophylaxis of COVID-19,Not yet recruiting,No Results Available,covid19,Drug: Nitazoxanide|Drug: Placebo,"June 17, 2020",,https://ClinicalTrials.gov/show/NCT04435314
Principal Investigator,"Marie-France VAILLANT, PhD",Centre Hospitalier Universitaire Grenoble Alpes,,NCT04365816,marie-france vaillant,marie-france,female,0.99,2819,730,NCT04365816,NutriCovid30 : Nutritional Evaluation for Covid-19 Infection at D30,Not yet recruiting,No Results Available,COVID-19,Other: Interview,"April 28, 2020",,https://ClinicalTrials.gov/show/NCT04365816
Principal Investigator,"Matthew B. Rettig, MD","VA Greater Los Angeles Healthcare System, West Los Angeles, CA",,NCT04397718,matthew b. rettig,matthew,male,1.0,35521,732,NCT04397718,Hormonal Intervention for the Treatment in Veterans With COVID-19 Requiring Hospitalization,Not yet recruiting,No Results Available,CoVID19,Drug: Degarelix|Other: Saline,"May 21, 2020","VA Greater Los Angeles Healthcare System, West Los Angeles, CA, West Los Angeles, California, United States|Brooklyn Campus of the VA NY Harbor Healthcare System, Brooklyn, NY, Brooklyn, New York, United States|Manhattan Campus of the VA NY Harbor Healthcare System, New York, NY, New York, New York, United States|VA Puget Sound Health Care System Seattle Division, Seattle, WA, Seattle, Washington, United States",https://ClinicalTrials.gov/show/NCT04397718
Principal Investigator,"Matthew Sims, MD PhD",Beaumont Health,,NCT04432272,matthew sims,matthew,male,1.0,35521,979,NCT04432272,ANTIBODY-LEVEL BASED ANALYSIS OF COVID CONVALESCENT SERUM (ABACCuS),Not yet recruiting,No Results Available,COVID-19|Severe Acute Respiratory Syndrome (SARS)|Coronavirus Infections,Biological: COVID-19 convalescent plasma,"June 16, 2020","William Beaumont Hospital, Royal Oak, Michigan, United States",https://ClinicalTrials.gov/show/NCT04432272
